"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.666104276E0,-1.374615729E-2,-2.550780773E-4,5.975723267E-3,1.499103644E-2
6.670834536E0,2.942740917E-3,-1.214376092E-2,7.711315155E-2,7.811894006E-2
6.675564797E0,5.198940635E-3,-9.696692228E-3,1.239299774E-1,1.244174189E-1
6.680295005E0,1.215454936E-2,-3.097027540E-2,1.442565918E-1,1.480434237E-1
6.685025265E0,4.898384213E-3,-1.641799510E-2,1.644115448E-1,1.653018475E-1
6.689755526E0,-9.415969253E-3,-2.817261219E-2,7.761764526E-2,8.310749311E-2
6.694485786E0,-2.835597098E-2,-3.270941973E-2,1.078176498E-1,1.161835309E-1
6.699216047E0,-1.148894429E-2,-6.360933185E-3,-6.155586243E-2,6.294109557E-2
6.703946307E0,1.698960364E-2,1.982334256E-2,-1.179895401E-1,1.208434653E-1
6.708676515E0,3.576643765E-2,-2.062456310E-2,-1.193771362E-1,1.263151270E-1
6.713406776E0,1.407665014E-2,-2.519689500E-2,5.958557129E-2,6.620782358E-2
6.718137036E0,1.872482896E-2,-3.927922249E-2,1.516304016E-1,1.577506109E-1
6.722867297E0,1.853212714E-2,-1.293377578E-2,1.812143326E-1,1.826180622E-1
6.727597505E0,1.594015956E-2,6.101414561E-3,1.014003754E-1,1.028268062E-1
6.732327765E0,6.222724915E-3,1.794266701E-2,-3.849029541E-3,1.937721944E-2
6.737058026E0,8.507937193E-3,2.728623897E-2,2.940464020E-2,4.100678843E-2
6.741788286E0,-1.289875805E-2,5.648508668E-3,2.203941345E-2,2.615376368E-2
6.746518547E0,6.099984050E-3,-1.106314361E-2,-1.136302948E-2,1.699180364E-2
6.751248807E0,-1.305410266E-2,3.239288926E-3,-6.109714508E-2,6.256008093E-2
6.755979015E0,-3.199261427E-2,7.843971252E-4,-1.412649155E-1,1.448444648E-1
6.760709276E0,-4.594317079E-2,1.970654726E-2,-1.139869690E-1,1.244674739E-1
6.765439536E0,-3.842110932E-2,2.431826293E-2,-8.693599701E-2,9.810926118E-2
6.770169797E0,-3.096131980E-2,2.886416018E-2,-5.299091339E-2,6.782167772E-2
6.774900057E0,7.170185447E-3,-2.223521471E-3,-1.220798492E-2,1.433145153E-2
6.779630265E0,-1.911184192E-2,-2.358856797E-2,4.505157471E-3,3.069168429E-2
6.784360526E0,-4.751518369E-3,-1.389952004E-2,-2.875232697E-2,3.228730230E-2
6.789090786E0,-1.895746589E-2,-4.937599599E-2,-9.257984161E-2,1.066227066E-1
6.793821047E0,-5.437302589E-2,-3.243732452E-2,-1.131668091E-1,1.296739474E-1
6.798551307E0,3.049403429E-3,8.117601275E-3,-1.454448700E-1,1.457031383E-1
6.803281515E0,2.668863535E-2,1.751448214E-2,-2.130451202E-1,2.154234518E-1
6.808011776E0,1.693889499E-2,2.448874712E-2,-1.709308624E-1,1.735049989E-1
6.812742036E0,-1.160039008E-2,1.476734877E-2,-1.315412521E-1,1.328749211E-1
6.817472297E0,1.467400789E-2,3.806054592E-4,-4.739665985E-2,4.961768569E-2
6.822202557E0,-6.868377328E-3,-2.340632677E-2,-3.513431549E-2,4.277208044E-2
6.826932765E0,2.626162767E-2,-1.609106362E-2,7.534027100E-4,3.080848961E-2
6.831663026E0,3.304219246E-2,3.390369564E-2,7.495880127E-4,4.734774486E-2
6.836393286E0,1.617679000E-2,5.735155195E-2,6.006526947E-2,8.460925270E-2
6.841123547E0,6.570562720E-3,4.492691159E-2,7.359504700E-3,4.599741285E-2
6.845853807E0,-2.671238780E-2,3.500665724E-2,9.670257568E-3,4.508360672E-2
6.850584067E0,-2.892640233E-2,1.570549607E-2,-3.074836731E-2,4.504288458E-2
6.855314276E0,-1.219482720E-2,2.506770939E-2,2.883338928E-2,4.010571283E-2
6.860044536E0,1.626171172E-2,-5.959123373E-3,-1.137771606E-1,1.150877783E-1
6.864774797E0,4.690952599E-2,3.610968590E-3,-1.365566254E-1,1.444342572E-1
6.869505057E0,2.040904760E-2,-1.308362186E-2,-7.372283936E-2,7.760649089E-2
6.874235317E0,3.648087382E-3,-1.060137153E-2,1.468753815E-2,1.847759174E-2
6.878965578E0,-3.192749619E-2,-1.765805483E-2,1.332073212E-1,1.381135849E-1
6.883695786E0,-1.980528235E-2,-8.046373725E-3,2.056570053E-1,2.067650773E-1
6.888426047E0,-1.741538942E-2,6.175056100E-3,2.347917557E-1,2.355177183E-1
6.893156307E0,8.710935712E-3,-2.006164193E-2,1.236848831E-1,1.256037427E-1
6.897886567E0,-3.262281418E-3,-9.943544865E-4,-4.819297791E-2,4.831350060E-2
6.902616828E0,-3.215804696E-3,-1.041665673E-3,-1.284704208E-1,1.285148843E-1
6.907347088E0,1.575618982E-3,-1.769936085E-2,-7.282447815E-2,7.496102032E-2
6.912077297E0,-3.219902515E-3,8.522197604E-3,-1.030921936E-3,9.168338140E-3
6.916807557E0,1.807032526E-2,1.559811831E-2,8.471488953E-3,2.532990475E-2
6.921537817E0,4.635770619E-2,1.786930859E-2,1.104364395E-1,1.210973009E-1
6.926268078E0,2.463513613E-2,2.483998984E-2,8.104133606E-2,8.827011486E-2
6.930998338E0,2.679486573E-2,-6.268829107E-3,9.934806824E-2,1.030888050E-1
6.935728547E0,1.938873529E-2,-6.215646863E-3,8.903026581E-2,9.132877724E-2
6.940458807E0,-1.402899623E-2,5.702123046E-3,1.025276184E-1,1.036399512E-1
6.945189067E0,-6.801292300E-3,1.271890104E-2,8.980751038E-2,9.095832530E-2
6.949919328E0,-2.336303890E-2,7.868096232E-3,-4.619503021E-2,5.236142990E-2
6.954649588E0,-8.994847536E-3,1.257783175E-2,-1.122493744E-1,1.133094488E-1
6.959379849E0,-3.271248937E-2,-1.831692457E-2,-7.334613800E-2,8.237276641E-2
6.964110057E0,-3.945603967E-3,-1.497253776E-3,5.570411682E-3,6.988493818E-3
6.968840317E0,-1.576498151E-3,-2.758614719E-2,2.450847626E-2,3.693435084E-2
6.973570578E0,2.450171113E-2,-2.975676954E-2,1.243972778E-2,4.050365427E-2
6.978300838E0,1.711428165E-2,-1.998896897E-2,-2.800083160E-2,3.842530530E-2
6.983031099E0,1.925279200E-2,-1.741994917E-2,6.477737427E-2,6.978705357E-2
6.987761359E0,-1.890957355E-2,-1.495625079E-2,1.733903885E-1,1.750585280E-1
6.992491620E0,-4.014459252E-2,-7.824525237E-3,1.980457306E-1,2.022249315E-1
6.997221828E0,-5.883017182E-2,-1.253335178E-2,1.323270798E-1,1.453565618E-1
7.001952088E0,-3.467573225E-2,1.839092374E-2,-2.775764465E-2,4.807410238E-2
7.006682349E0,-1.080650091E-2,8.774444461E-3,-1.153192520E-1,1.161563654E-1
7.011412609E0,-1.080822945E-2,-7.326900959E-4,-3.604984283E-2,3.764234088E-2
7.016142870E0,5.884155631E-3,1.591314375E-2,4.590988159E-3,1.757636492E-2
7.020873130E0,3.195695579E-2,-3.200963140E-3,1.065864563E-1,1.113201053E-1
7.025603338E0,1.267175376E-2,-8.557885885E-4,1.246814728E-1,1.253266746E-1
7.030333599E0,-6.481125951E-3,-1.039518416E-2,1.426267624E-1,1.431518711E-1
7.035063859E0,3.028586507E-3,1.102097332E-2,1.010990143E-1,1.017430336E-1
7.039794120E0,5.340382457E-3,6.184920669E-3,5.754566193E-2,5.812293983E-2
7.044524380E0,-1.372301579E-2,-2.471251786E-2,9.503364563E-2,9.914849219E-2
7.049254640E0,-1.596139371E-2,-4.114319384E-2,8.712100983E-2,9.766063097E-2
7.053984849E0,-3.716419637E-2,-3.608097136E-2,4.605484009E-2,6.931134310E-2
7.058715109E0,-2.028100193E-2,-2.391555905E-2,-4.449748993E-2,5.443619764E-2
7.063445370E0,-3.566071391E-3,9.505033493E-3,-1.556491852E-1,1.559799070E-1
7.068175630E0,2.492956817E-2,9.398162365E-3,-2.089281082E-1,2.106199497E-1
7.072905890E0,5.081483722E-2,-1.713633537E-4,-1.360015869E-1,1.451847399E-1
7.077636151E0,5.032800138E-2,9.323805571E-3,-6.130695343E-2,7.986478330E-2
7.082366411E0,1.668040454E-2,9.219720960E-3,5.643844604E-3,1.987692462E-2
7.087096620E0,-2.421960235E-3,-4.036575556E-4,2.932548523E-2,2.942809737E-2
7.091826880E0,-1.899223030E-2,-1.469257474E-2,1.246929169E-2,2.705660362E-2
7.096557140E0,-7.034197450E-3,-2.174441516E-2,5.270576477E-2,5.744734254E-2
7.101287401E0,-2.362239361E-2,-2.629309893E-4,-2.841186523E-2,3.695024626E-2
7.106017661E0,-4.479154944E-3,2.028539777E-3,-1.420726776E-1,1.421577417E-1
7.110747922E0,-2.815094590E-2,1.619394124E-2,-2.500429153E-1,2.521431716E-1
7.115478182E0,-1.837754250E-2,1.738116145E-3,-2.028751373E-1,2.037132211E-1
7.120208442E0,-1.588733494E-2,8.815884590E-3,-1.442365646E-1,1.453764555E-1
7.124938651E0,-2.053692937E-2,-7.761269808E-4,-8.371162415E-2,8.619747014E-2
7.129668911E0,8.100539446E-3,1.341266930E-2,-5.453968048E-2,5.674588253E-2
7.134399172E0,9.057074785E-4,3.225632757E-2,-7.306861877E-2,7.987686789E-2
7.139129432E0,-8.601203561E-3,-1.066687703E-2,-7.008552551E-2,7.141249089E-2
7.143859692E0,-6.164506078E-3,-4.614171386E-2,-2.441501617E-2,5.256569136E-2
7.148589953E0,-1.323920488E-2,-8.372111619E-2,8.494091034E-2,1.199977504E-1
7.153320161E0,-3.449267149E-2,-5.225828290E-2,1.411809921E-1,1.544433393E-1
7.158050422E0,-1.763041317E-2,-2.820360661E-2,3.559684753E-2,4.871766054E-2
7.162780682E0,-1.517477632E-2,-6.667613983E-3,-9.046268463E-2,9.196862630E-2
7.167510942E0,-2.694854140E-2,2.655395120E-2,-1.514034271E-1,1.560587516E-1
7.172241203E0,1.742348075E-3,2.627771348E-2,-1.572599411E-1,1.594498137E-1
7.176971463E0,-3.025785089E-3,1.182301342E-2,-1.417121887E-1,1.422367163E-1
7.181701724E0,4.082724452E-3,-2.482667565E-3,-4.324245453E-2,4.350565654E-2
7.186431984E0,6.358265877E-3,-2.613271773E-2,1.255941391E-1,1.284415597E-1
7.191162192E0,1.104363799E-2,-4.249496758E-2,2.123451233E-1,2.168368871E-1
7.195892453E0,8.514970541E-3,1.240906119E-2,1.892213821E-1,1.898189163E-1
7.200622713E0,-2.006636560E-2,3.360725194E-2,1.093397141E-1,1.161347471E-1
7.205352974E0,-4.123373330E-2,3.573147953E-2,-2.208042145E-2,5.886004079E-2
7.210083234E0,-4.321406782E-2,3.306364268E-2,-1.240539551E-2,5.580818903E-2
7.214813495E0,-5.944277346E-2,1.972019672E-3,2.566432953E-2,6.477646169E-2
7.219543755E0,-4.477305710E-2,-1.456789672E-2,3.731727600E-2,6.007852649E-2
7.224274015E0,-3.499929607E-2,-1.201489568E-2,4.650020599E-2,5.942707801E-2
7.229004224E0,-8.669704199E-3,-1.423016191E-2,-3.930854797E-2,4.269453387E-2
7.233734484E0,1.749640703E-2,-6.935462356E-3,-9.118556976E-2,9.310764217E-2
7.238464745E0,-3.900915384E-3,1.216350496E-2,2.115249634E-3,1.294767449E-2
7.243195005E0,-5.359493196E-2,2.544194460E-3,1.397218704E-1,1.496699393E-1
7.247925265E0,-5.307267606E-2,-1.411417127E-2,2.239789963E-1,2.306133334E-1
7.252655526E0,-3.608442843E-2,-3.537952900E-2,2.055034637E-1,2.116257798E-1
7.257385786E0,-1.457633078E-2,-3.271150589E-2,6.853866577E-2,7.733085246E-2
7.262116047E0,2.090662718E-3,7.844462991E-3,-1.266069412E-1,1.268669541E-1
7.266846307E0,-1.449006796E-2,2.193220705E-2,-1.540279388E-1,1.562548870E-1
7.271576515E0,2.316072583E-3,2.881246805E-2,-2.002058029E-1,2.022816997E-1
7.276306776E0,1.895463467E-2,2.142670006E-2,-9.650516510E-2,1.006559911E-1
7.281037036E0,5.440878868E-2,2.367667854E-2,3.717994690E-2,7.002320932E-2
7.285767297E0,4.917216301E-2,-1.917748153E-2,1.673803329E-1,1.755045677E-1
7.290497557E0,5.824440718E-2,-3.565670550E-2,2.158155441E-1,2.263628960E-1
7.295227817E0,3.639313579E-2,-2.595348656E-2,1.879138947E-1,1.931571267E-1
7.299958078E0,9.895130992E-3,9.743839502E-3,5.821323395E-2,5.984677629E-2
7.304688338E0,1.686543226E-2,5.234503746E-2,-4.667854309E-2,7.213412602E-2
7.309418547E0,1.425772905E-2,3.055074811E-2,-1.127281189E-1,1.176616328E-1
7.314148807E0,2.831073105E-2,4.221513867E-3,-9.517765045E-2,9.938865035E-2
7.318879067E0,2.329072356E-2,-2.188953757E-2,3.849887848E-2,5.003771881E-2
7.323609328E0,8.821427822E-3,-5.252815783E-2,1.425867081E-1,1.522103619E-1
7.328339588E0,1.577270031E-2,-7.347586751E-2,2.007217407E-1,2.143284824E-1
7.333069849E0,1.309245825E-3,-3.967396915E-2,4.481315613E-2,5.986615834E-2
7.337800109E0,1.784260571E-2,5.739882588E-3,-4.098224640E-2,4.506494592E-2
7.342530370E0,1.051019132E-2,2.230193466E-2,-3.114795685E-2,3.972449656E-2
7.347260630E0,3.643083572E-2,1.974229515E-2,7.352066040E-2,8.439343289E-2
7.351990890E0,3.368970752E-2,2.429589629E-2,1.583328247E-1,1.636904712E-1
7.356721099E0,-1.174043119E-2,-9.182572365E-3,1.119298935E-1,1.129179278E-1
7.361451359E0,-7.045477629E-3,-9.105727077E-3,4.221916199E-3,1.226285436E-2
7.366181620E0,1.670539379E-2,-1.854903996E-2,-4.327201843E-2,4.995602711E-2
7.370911880E0,3.311167657E-2,-1.127548516E-2,-5.002784729E-2,6.104346972E-2
7.375642140E0,1.952037215E-3,5.457594991E-3,-7.808494568E-2,7.829977352E-2
7.380372401E0,-9.964883327E-3,3.631652892E-2,-1.336383820E-2,3.995974654E-2
7.385102661E0,6.748050451E-3,6.689031422E-2,3.183269501E-2,7.438528613E-2
7.389832922E0,1.140132546E-2,3.545840085E-2,-1.826381683E-2,4.148319441E-2
7.394563182E0,3.259801865E-2,1.858168840E-2,-7.031250000E-2,7.969791478E-2
7.399293390E0,2.042613924E-2,4.275083542E-3,-8.396148682E-2,8.651609545E-2
7.404023651E0,-1.299984753E-2,-1.703031361E-2,3.538417816E-2,4.136505387E-2
7.408753911E0,-3.428246081E-2,-2.160333097E-2,3.983592987E-2,5.682334324E-2
7.413484172E0,-7.958054543E-3,-2.856709063E-2,-1.981639862E-2,3.566649623E-2
7.418214432E0,-3.209784627E-3,7.293760777E-3,-1.762599945E-1,1.764400389E-1
7.422944692E0,-8.171498775E-4,2.861975133E-2,-2.554683685E-1,2.570677833E-1
7.427674953E0,-7.852494717E-3,1.180125773E-2,-1.702890396E-1,1.708779926E-1
7.432405213E0,-1.013937593E-2,-1.199573278E-2,-6.920814514E-2,7.096810483E-2
7.437135474E0,1.132160425E-2,-2.141304314E-2,-4.015731812E-2,4.689677321E-2
7.441865734E0,-1.010812819E-2,-1.888749003E-2,-1.110115051E-1,1.130595675E-1
7.446595995E0,6.550490856E-3,2.635625750E-2,-1.694068909E-1,1.715699738E-1
7.451326255E0,-1.718440652E-2,2.853965759E-2,-4.223346710E-2,5.379109244E-2
7.456056463E0,-9.873658419E-3,2.830465138E-2,9.099864960E-2,9.580916787E-2
7.460786724E0,1.387453079E-2,1.941934228E-3,1.590547562E-1,1.596705645E-1
7.465516984E0,8.893847466E-3,6.617784500E-3,7.942581177E-2,8.019573037E-2
7.470247245E0,-3.108471632E-3,6.508290768E-3,-1.775064468E-1,1.776529175E-1
7.474977505E0,-5.435332656E-3,-2.979949117E-3,-2.400941849E-1,2.401741879E-1
7.479707765E0,-7.630571723E-3,8.939459920E-3,-1.764020920E-1,1.767932058E-1
7.484438026E0,-4.561841488E-4,-6.529390812E-4,1.489830017E-2,1.491957712E-2
7.489168286E0,-7.634773850E-3,4.203803092E-2,1.452836990E-1,1.514359238E-1
7.493898547E0,-5.725771189E-4,4.877936095E-2,1.203470230E-1,1.298582298E-1
7.498628807E0,-1.486927271E-2,2.464500815E-2,3.074645996E-3,2.894693672E-2
7.503359067E0,-1.003499329E-2,-8.694633842E-3,-1.416950226E-1,1.423157657E-1
7.508089276E0,-7.585927844E-3,-7.740560174E-2,-1.474952698E-2,7.916263025E-2
7.512819536E0,-7.162673771E-2,-9.096893668E-2,1.277465820E-1,1.724091825E-1
7.517549797E0,-3.078298271E-2,-7.119889557E-2,2.263460159E-1,2.392684553E-1
7.522280057E0,4.891157150E-3,-3.743955493E-2,1.414117813E-1,1.463657596E-1
7.527010317E0,1.422263682E-2,7.848143578E-4,-3.535747528E-2,3.811889807E-2
7.531740578E0,2.203464508E-3,2.448010445E-2,-1.489601135E-1,1.509743230E-1
7.536470838E0,-3.570538759E-2,1.707452536E-2,-1.714515686E-1,1.759603776E-1
7.541201099E0,-6.855215132E-2,-2.103228867E-2,-6.561660767E-2,9.719719039E-2
7.545931359E0,-6.801626086E-2,-3.746502101E-2,1.271343231E-1,1.489730702E-1
7.550661620E0,-3.434962034E-2,-4.184231162E-2,3.064174652E-1,3.111628809E-1
7.555391880E0,-2.234704792E-2,-1.299010217E-2,3.726816177E-1,3.735769285E-1
7.560122140E0,-1.036019623E-2,3.452140838E-2,2.627973557E-1,2.652574437E-1
7.564852401E0,-6.251226366E-2,5.788140744E-2,2.094554901E-2,8.773116013E-2
7.569582609E0,-7.860891521E-2,4.076310247E-2,-1.643142700E-1,1.866552207E-1
7.574312870E0,-2.813115716E-2,3.098940849E-2,-1.914176941E-1,1.959398863E-1
7.579043130E0,-3.739653528E-2,-1.666957140E-2,-7.829666138E-2,8.835577312E-2
7.583773390E0,3.246247768E-3,-2.830959857E-2,6.235885620E-2,6.856091045E-2
7.588503651E0,-2.523483336E-2,-4.702661932E-2,2.018384933E-1,2.087751832E-1
7.593233911E0,-2.503237128E-2,-2.765010297E-2,2.523593903E-1,2.551007833E-1
7.597964172E0,-5.093373358E-2,1.049140096E-2,2.170352936E-1,2.231784787E-1
7.602694432E0,-5.054596066E-2,2.695850283E-2,-3.867149353E-2,6.911685342E-2
7.607424692E0,-4.538640380E-2,5.998434126E-2,-1.807222366E-1,1.957513056E-1
7.612154953E0,-3.552407026E-2,1.214092970E-2,-1.792144775E-1,1.831043164E-1
7.616885213E0,2.168533206E-2,-4.484921694E-3,1.211166382E-2,2.524005843E-2
7.621615474E0,1.189331710E-2,-1.393751800E-2,9.269142151E-2,9.448494600E-2
7.626345734E0,2.122150362E-2,9.824424982E-3,1.583604813E-1,1.600778360E-1
7.631075995E0,2.335372567E-2,5.237202346E-2,-4.315376282E-3,5.750519817E-2
7.635806255E0,4.210592806E-2,7.563737035E-2,-8.732891083E-2,1.229644649E-1
7.640536515E0,5.121031404E-2,5.365206301E-2,-1.388053894E-1,1.573784491E-1
7.645266724E0,1.518206298E-2,6.269743294E-2,7.098197937E-3,6.489874842E-2
7.649996984E0,1.032949984E-2,3.372929990E-2,1.494112015E-1,1.535189609E-1
7.654727245E0,-1.657649875E-3,2.630190551E-2,2.478275299E-1,2.492248435E-1
7.659457505E0,-4.137381911E-3,2.605506778E-2,1.674575806E-1,1.695229358E-1
7.664187765E0,4.563538730E-2,5.431347340E-2,-1.427459717E-2,7.236232508E-2
7.668918026E0,2.383486927E-2,5.148892105E-2,-1.565265656E-1,1.664925695E-1
7.673648286E0,3.314790130E-2,4.156987369E-2,-2.548837662E-1,2.603700674E-1
7.678378547E0,3.291976452E-2,9.140223265E-4,-1.673364639E-1,1.705462943E-1
7.683108807E0,-7.701843977E-3,-2.991212904E-2,-9.475517273E-2,9.966241329E-2
7.687839067E0,-1.001881063E-2,-3.206276894E-2,9.349155426E-2,9.934318515E-2
7.692569328E0,-4.804730415E-4,-8.066430688E-3,9.745979309E-2,9.779421981E-2
7.697299588E0,-5.127340555E-4,-1.279999316E-2,8.003711700E-2,8.105580065E-2
7.702029849E0,-1.715527475E-2,1.809851080E-2,1.530265808E-2,2.925800556E-2
7.706760109E0,1.377008855E-2,-3.464519978E-3,3.311157227E-3,1.458019203E-2
7.711490370E0,-3.383897245E-2,-5.864158273E-3,9.107589722E-4,3.435540555E-2
7.716220578E0,-4.068429768E-2,-2.248109877E-2,-1.035041809E-1,1.134624491E-1
7.720950838E0,-3.558060527E-2,-1.520337164E-2,-1.975574493E-1,2.013108735E-1
7.725681099E0,-2.351228893E-2,-3.183960915E-3,-2.172651291E-1,2.185568614E-1
7.730411359E0,2.720728517E-3,1.116411388E-2,-1.395196915E-1,1.399920859E-1
7.735141620E0,3.350804746E-2,2.296256274E-2,2.537250519E-2,4.789397198E-2
7.739871880E0,1.658239961E-2,3.700945526E-2,6.178855896E-3,4.102260372E-2
7.744602140E0,1.160585880E-2,3.432849050E-2,-4.844665527E-2,6.049974897E-2
7.749332401E0,-2.820730209E-3,3.223225474E-3,-5.515861511E-2,5.532466468E-2
7.754062661E0,-5.234315991E-3,-3.865391016E-3,-4.045867920E-2,4.097858019E-2
7.758792922E0,4.237055779E-3,-1.566803455E-2,5.716705322E-2,5.942652541E-2
7.763523182E0,-6.082355976E-4,-2.740094066E-2,1.326255798E-1,1.354279363E-1
7.768253442E0,-4.812543094E-2,-3.431889415E-2,2.236843109E-2,6.319960687E-2
7.772983703E0,4.415228963E-3,-2.216692269E-2,-1.629009247E-1,1.644614787E-1
7.777713963E0,-2.647690475E-2,-3.381706774E-2,-2.564582825E-1,2.600297506E-1
7.782444224E0,2.210065722E-3,-9.749561548E-3,-2.282180786E-1,2.284369273E-1
7.787174484E0,4.556283355E-3,-2.859450877E-2,-5.546760559E-2,6.257044765E-2
7.791904745E0,1.154525578E-2,-1.877924800E-2,3.516674042E-2,4.150485174E-2
7.796635005E0,2.556668222E-2,-5.175767839E-2,1.036901474E-1,1.186767002E-1
7.801365265E0,2.294492722E-2,-1.575951278E-2,1.289281845E-1,1.318988578E-1
7.806095474E0,-4.126602411E-2,3.272548318E-3,-1.214790344E-2,4.314123175E-2
7.810825734E0,-2.660879493E-2,1.742823422E-2,-5.713462830E-2,6.539217894E-2
7.815555995E0,-3.354151547E-2,4.335831106E-2,-3.530311584E-2,6.520188944E-2
7.820286255E0,-1.677191257E-2,2.860575914E-4,5.332946777E-3,1.760168179E-2
7.825016515E0,4.014059901E-2,-6.806671619E-3,-8.944511414E-3,4.168456251E-2
7.829746776E0,3.734149039E-2,-3.759585321E-2,-2.310466766E-2,5.780709948E-2
7.834477036E0,2.993178368E-2,-3.962591290E-2,-1.083354950E-1,1.191750986E-1
7.839207297E0,2.738548815E-2,-2.508479357E-2,-1.014614105E-2,3.849877930E-2
7.843937557E0,-1.241713762E-3,-3.574773669E-3,5.637645721E-2,5.650332546E-2
7.848667817E0,-3.680446744E-2,2.253033221E-2,1.484479904E-1,1.545929835E-1
7.853398078E0,-4.842554033E-2,4.129985720E-2,1.329736710E-1,1.474201761E-1
7.858128338E0,-1.011921465E-2,3.149432689E-2,2.983283997E-2,4.454536420E-2
7.862858599E0,-3.007993102E-3,-1.958951354E-3,2.484226227E-2,2.510026907E-2
7.867588859E0,-1.488313079E-2,-7.547242939E-2,3.649997711E-2,8.514601288E-2
7.872319120E0,-3.609368205E-2,-8.673243225E-2,6.466960907E-2,1.140501075E-1
7.877049380E0,-2.153506875E-2,-5.289898813E-2,-4.502391815E-2,7.272699180E-2
7.881779640E0,9.428068995E-3,-9.772658348E-3,-8.735942841E-2,8.840850110E-2
7.886509901E0,6.148916483E-2,4.014087468E-2,-7.713794708E-2,1.065010333E-1
7.891240161E0,3.486758471E-2,-5.304172635E-3,9.435367584E-2,1.007298310E-1
7.895970422E0,4.166029394E-2,-3.141543269E-2,1.718721390E-1,1.796177654E-1
7.900700682E0,-2.044518292E-2,-2.648958564E-2,1.870508194E-1,1.900202955E-1
7.905430942E0,-2.977374196E-2,-1.685903966E-2,1.119318008E-1,1.170445683E-1
7.910161203E0,-1.063391566E-2,6.984472275E-3,2.320480347E-2,2.646367169E-2
7.914891411E0,-5.835786462E-3,3.308489174E-2,-3.868198395E-2,5.123438637E-2
7.919621672E0,1.295670867E-3,7.317773253E-2,1.147174835E-2,7.408279362E-2
7.924351932E0,-1.536110044E-2,4.172200710E-2,7.307243347E-2,8.553519636E-2
7.929082192E0,-2.475963533E-2,2.471100539E-2,1.294136047E-1,1.340580263E-1
7.933812453E0,-5.661636591E-3,-8.713081479E-3,5.240345001E-2,5.342371656E-2
7.938542713E0,8.503481746E-3,-1.570095122E-2,6.886482239E-3,1.913772997E-2
7.943272974E0,2.026161551E-2,1.070216298E-3,-2.662658691E-3,2.046382607E-2
7.948003234E0,2.014046907E-2,3.428260982E-2,6.617164612E-2,7.719859183E-2
7.952733495E0,-1.363605261E-3,2.919614315E-2,8.222961426E-2,8.726960327E-2
7.957463755E0,-2.751776576E-2,5.022639036E-2,2.696800232E-2,6.330237650E-2
7.962194015E0,-5.339719355E-2,3.791824728E-2,-4.681491852E-2,8.050273506E-2
7.966924276E0,-5.295966566E-2,2.811291814E-2,-5.354404449E-2,8.038673431E-2
7.971654536E0,-1.453208923E-2,6.524264812E-3,2.520751953E-2,2.981889820E-2
7.976384797E0,-9.756639600E-3,4.099190235E-3,5.821990967E-2,5.917392381E-2
7.981115057E0,2.105149627E-2,2.776621282E-2,1.739788055E-2,3.894630043E-2
7.985845317E0,3.033094108E-2,2.747917175E-2,-1.559677124E-1,1.612482502E-1
7.990575578E0,1.580461860E-2,5.569773912E-2,-2.211093903E-1,2.285637473E-1
7.995305838E0,3.772646189E-3,5.992498249E-2,-2.382507324E-1,2.457003213E-1
8.000036099E0,2.980709076E-2,3.572631627E-2,-1.532125473E-1,1.601215694E-1
8.004766359E0,4.138725996E-2,1.650304347E-2,2.128601074E-2,4.937965152E-2
8.009496620E0,3.012031317E-3,1.164866984E-2,1.468734741E-1,1.473654683E-1
8.014226880E0,-8.912920952E-3,4.469022900E-2,2.144622803E-1,2.192503737E-1
8.018957140E0,-3.263090551E-2,5.135472864E-2,6.318378448E-2,8.771701528E-2
8.023687401E0,-2.770423889E-2,7.694734633E-2,-1.461563110E-1,1.674815996E-1
8.028417661E0,-3.864333034E-3,6.681615859E-2,-3.110361099E-1,3.181552982E-1
8.033147922E0,1.508751512E-2,2.128864825E-2,-2.870855331E-1,2.882688727E-1
8.037878182E0,1.967249811E-2,-2.148595452E-2,-3.790950775E-2,4.780987556E-2
